subsession_ID,track_name,track_id,driver_count,week_num,date,SOF,lead_changes,average_incidents,track_length,track_corners,free_track,day_of_week,average_license,temperature
63868946,Autódromo José Carlos Pace,212,21,1,2023-09-22 23:45:00+00:00,698,0,7.095238095238095,2.676,15,False,4,8.0,71
63870725,Autódromo José Carlos Pace,212,19,1,2023-09-23 01:45:00+00:00,2380,0,5.631578947368421,2.676,15,False,5,14.947368421052632,75
63870726,Autódromo José Carlos Pace,212,19,1,2023-09-23 01:45:00+00:00,1443,2,5.842105263157895,2.676,15,False,5,13.36842105263158,75
63870727,Autódromo José Carlos Pace,212,17,1,2023-09-23 01:45:00+00:00,1098,0,7.444444444444445,2.676,15,False,5,9.555555555555555,75
63870728,Autódromo José Carlos Pace,212,18,1,2023-09-23 01:45:00+00:00,687,0,8.444444444444445,2.676,15,False,5,7.388888888888889,75
63872467,Autódromo José Carlos Pace,212,23,1,2023-09-23 03:45:00+00:00,1985,2,7.608695652173913,2.676,15,False,5,11.826086956521738,83
63872468,Autódromo José Carlos Pace,212,22,1,2023-09-23 03:45:00+00:00,941,2,9.5,2.676,15,False,5,8.454545454545455,83
63874778,Autódromo José Carlos Pace,212,23,1,2023-09-23 05:45:00+00:00,1112,0,10.695652173913045,2.676,15,False,5,9.608695652173912,79
63876092,Autódromo José Carlos Pace,212,23,1,2023-09-23 07:45:00+00:00,1985,0,7.5,2.676,15,False,5,11.875,78
63876093,Autódromo José Carlos Pace,212,23,1,2023-09-23 07:45:00+00:00,833,3,8.565217391304348,2.676,15,False,5,7.913043478260869,78
63877448,Autódromo José Carlos Pace,212,22,1,2023-09-23 09:45:00+00:00,2420,0,8.636363636363637,2.676,15,False,5,11.863636363636363,73
63877449,Autódromo José Carlos Pace,212,22,1,2023-09-23 09:45:00+00:00,1369,2,8.454545454545455,2.676,15,False,5,11.090909090909092,73
63877450,Autódromo José Carlos Pace,212,22,1,2023-09-23 09:45:00+00:00,863,2,9.045454545454543,2.676,15,False,5,9.181818181818182,73
63878852,Autódromo José Carlos Pace,212,22,1,2023-09-23 11:45:00+00:00,2682,0,7.454545454545454,2.676,15,False,5,12.409090909090908,81
63878853,Autódromo José Carlos Pace,212,21,1,2023-09-23 11:45:00+00:00,1503,1,7.590909090909091,2.676,15,False,5,11.545454545454543,81
63878854,Autódromo José Carlos Pace,212,21,1,2023-09-23 11:45:00+00:00,1199,3,8.454545454545455,2.676,15,False,5,9.227272727272728,81
63878855,Autódromo José Carlos Pace,212,21,1,2023-09-23 11:45:00+00:00,728,1,10.0,2.676,15,False,5,8.272727272727273,81
63880389,Autódromo José Carlos Pace,212,20,1,2023-09-23 13:45:00+00:00,2966,0,6.1,2.676,15,False,5,13.05,74
63880390,Autódromo José Carlos Pace,212,20,1,2023-09-23 13:45:00+00:00,1777,1,7.85,2.676,15,False,5,12.55,74
63880391,Autódromo José Carlos Pace,212,20,1,2023-09-23 13:45:00+00:00,1365,0,8.3,2.676,15,False,5,9.2,74
63880392,Autódromo José Carlos Pace,212,20,1,2023-09-23 13:45:00+00:00,1017,1,9.0,2.676,15,False,5,8.45,74
63880393,Autódromo José Carlos Pace,212,18,1,2023-09-23 13:45:00+00:00,656,2,9.736842105263158,2.676,15,False,5,7.052631578947368,74
63882040,Autódromo José Carlos Pace,212,23,1,2023-09-23 15:45:00+00:00,2714,0,8.652173913043478,2.676,15,False,5,10.695652173913045,82
63882041,Autódromo José Carlos Pace,212,22,1,2023-09-23 15:45:00+00:00,1742,1,10.136363636363637,2.676,15,False,5,11.272727272727272,82
63882042,Autódromo José Carlos Pace,212,22,1,2023-09-23 15:45:00+00:00,1407,1,8.454545454545455,2.676,15,False,5,9.5,82
63882043,Autódromo José Carlos Pace,212,21,1,2023-09-23 15:45:00+00:00,1235,2,10.0,2.676,15,False,5,8.681818181818182,82
63882044,Autódromo José Carlos Pace,212,22,1,2023-09-23 15:45:00+00:00,752,1,11.545454545454543,2.676,15,False,5,7.590909090909091,82
63883765,Autódromo José Carlos Pace,212,23,1,2023-09-23 17:45:00+00:00,2661,2,6.652173913043479,2.676,15,False,5,12.217391304347826,80
63883766,Autódromo José Carlos Pace,212,23,1,2023-09-23 17:45:00+00:00,1691,0,6.043478260869565,2.676,15,False,5,12.043478260869565,80
63883767,Autódromo José Carlos Pace,212,23,1,2023-09-23 17:45:00+00:00,1380,0,7.391304347826087,2.676,15,False,5,10.0,80
63883768,Autódromo José Carlos Pace,212,23,1,2023-09-23 17:45:00+00:00,1048,1,8.869565217391305,2.676,15,False,5,9.0,80
63883769,Autódromo José Carlos Pace,212,23,1,2023-09-23 17:45:00+00:00,648,0,9.869565217391305,2.676,15,False,5,6.434782608695652,80
63885554,Autódromo José Carlos Pace,212,21,1,2023-09-23 19:45:00+00:00,3337,2,8.666666666666666,2.676,15,False,5,11.285714285714286,77
63885555,Autódromo José Carlos Pace,212,21,1,2023-09-23 19:45:00+00:00,2113,1,7.666666666666667,2.676,15,False,5,10.714285714285714,77
63885556,Autódromo José Carlos Pace,212,21,1,2023-09-23 19:45:00+00:00,1572,1,7.523809523809524,2.676,15,False,5,11.476190476190476,77
63885557,Autódromo José Carlos Pace,212,21,1,2023-09-23 19:45:00+00:00,1363,1,7.809523809523809,2.676,15,False,5,10.095238095238097,77
63885558,Autódromo José Carlos Pace,212,21,1,2023-09-23 19:45:00+00:00,1084,1,6.0,2.676,15,False,5,8.380952380952381,77
63885559,Autódromo José Carlos Pace,212,20,1,2023-09-23 19:45:00+00:00,631,0,10.4,2.676,15,False,5,8.0,77
63887267,Autódromo José Carlos Pace,212,24,1,2023-09-23 21:45:00+00:00,2616,3,6.791666666666667,2.676,15,False,5,12.208333333333334,74
63887268,Autódromo José Carlos Pace,212,23,1,2023-09-23 21:45:00+00:00,1614,2,6.260869565217392,2.676,15,False,5,10.956521739130435,74
63887269,Autódromo José Carlos Pace,212,22,1,2023-09-23 21:45:00+00:00,1339,2,7.913043478260869,2.676,15,False,5,10.130434782608695,74
63887270,Autódromo José Carlos Pace,212,23,1,2023-09-23 21:45:00+00:00,1093,2,9.0,2.676,15,False,5,9.26086956521739,74
63887271,Autódromo José Carlos Pace,212,22,1,2023-09-23 21:45:00+00:00,659,2,8.0,2.676,15,False,5,7.565217391304348,74
63888986,Autódromo José Carlos Pace,212,21,1,2023-09-23 23:45:00+00:00,2453,0,5.666666666666667,2.676,15,False,5,12.61904761904762,83
63888987,Autódromo José Carlos Pace,212,20,1,2023-09-23 23:45:00+00:00,1507,1,7.7,2.676,15,False,5,10.15,83
63888988,Autódromo José Carlos Pace,212,20,1,2023-09-23 23:45:00+00:00,1255,1,8.05,2.676,15,False,5,9.6,83
63888989,Autódromo José Carlos Pace,212,19,1,2023-09-23 23:45:00+00:00,823,2,10.15,2.676,15,False,5,7.25,83
63890732,Autódromo José Carlos Pace,212,20,1,2023-09-24 01:45:00+00:00,2499,2,6.761904761904762,2.676,15,False,6,13.047619047619047,79
63890733,Autódromo José Carlos Pace,212,20,1,2023-09-24 01:45:00+00:00,1492,0,4.95,2.676,15,False,6,11.25,79
63890734,Autódromo José Carlos Pace,212,20,1,2023-09-24 01:45:00+00:00,1121,0,8.5,2.676,15,False,6,8.35,79
63890735,Autódromo José Carlos Pace,212,20,1,2023-09-24 01:45:00+00:00,681,0,9.25,2.676,15,False,6,7.45,79
63892438,Autódromo José Carlos Pace,212,22,1,2023-09-24 03:45:00+00:00,2090,3,6.545454545454546,2.676,15,False,6,13.727272727272728,88
63892439,Autódromo José Carlos Pace,212,22,1,2023-09-24 03:45:00+00:00,1202,1,8.272727272727273,2.676,15,False,6,9.590909090909092,88
63892440,Autódromo José Carlos Pace,212,21,1,2023-09-24 03:45:00+00:00,715,0,9.333333333333334,2.676,15,False,6,7.857142857142857,88
63894796,Autódromo José Carlos Pace,212,24,1,2023-09-24 05:45:00+00:00,1104,0,7.0,2.676,15,False,6,10.375,72
63896110,Autódromo José Carlos Pace,212,17,1,2023-09-24 07:45:00+00:00,2033,3,6.823529411764706,2.676,15,False,6,11.647058823529411,75
63896111,Autódromo José Carlos Pace,212,16,1,2023-09-24 07:45:00+00:00,1160,0,4.875,2.676,15,False,6,8.75,75
63896112,Autódromo José Carlos Pace,212,16,1,2023-09-24 07:45:00+00:00,779,2,8.1875,2.676,15,False,6,8.0,75
63897491,Autódromo José Carlos Pace,212,19,1,2023-09-24 09:45:00+00:00,2345,5,8.75,2.676,15,False,6,12.15,78
63897492,Autódromo José Carlos Pace,212,20,1,2023-09-24 09:45:00+00:00,1417,0,8.6,2.676,15,False,6,9.65,78
63897493,Autódromo José Carlos Pace,212,20,1,2023-09-24 09:45:00+00:00,866,1,6.75,2.676,15,False,6,9.45,78
63898856,Autódromo José Carlos Pace,212,19,1,2023-09-24 11:45:00+00:00,2686,0,8.578947368421053,2.676,15,False,6,10.789473684210526,77
63898857,Autódromo José Carlos Pace,212,18,1,2023-09-24 11:45:00+00:00,1667,1,5.777777777777778,2.676,15,False,6,11.77777777777778,77
63898858,Autódromo José Carlos Pace,212,18,1,2023-09-24 11:45:00+00:00,1279,0,9.0,2.676,15,False,6,9.22222222222222,77
63898859,Autódromo José Carlos Pace,212,17,1,2023-09-24 11:45:00+00:00,795,1,6.5,2.676,15,False,6,8.222222222222221,77
63900359,Autódromo José Carlos Pace,212,23,1,2023-09-24 13:45:00+00:00,2551,5,10.043478260869565,2.676,15,False,6,12.565217391304348,83
63900360,Autódromo José Carlos Pace,212,22,1,2023-09-24 13:45:00+00:00,1500,1,6.086956521739131,2.676,15,False,6,11.304347826086955,83
63900361,Autódromo José Carlos Pace,212,22,1,2023-09-24 13:45:00+00:00,1191,0,9.227272727272728,2.676,15,False,6,8.545454545454545,83
63900362,Autódromo José Carlos Pace,212,22,1,2023-09-24 13:45:00+00:00,699,3,9.5,2.676,15,False,6,7.818181818181818,83
63902033,Autódromo José Carlos Pace,212,23,1,2023-09-24 15:45:00+00:00,3057,2,6.391304347826087,2.676,15,False,6,12.08695652173913,71
63902034,Autódromo José Carlos Pace,212,21,1,2023-09-24 15:45:00+00:00,1803,2,6.227272727272728,2.676,15,False,6,10.136363636363637,71
63902035,Autódromo José Carlos Pace,212,22,1,2023-09-24 15:45:00+00:00,1373,2,7.863636363636363,2.676,15,False,6,9.5,71
63902036,Autódromo José Carlos Pace,212,22,1,2023-09-24 15:45:00+00:00,1024,0,8.681818181818182,2.676,15,False,6,7.727272727272727,71
63902037,Autódromo José Carlos Pace,212,22,1,2023-09-24 15:45:00+00:00,663,1,8.0,2.676,15,False,6,8.545454545454545,71
63903855,Autódromo José Carlos Pace,212,23,1,2023-09-24 17:45:00+00:00,3103,1,7.043478260869565,2.676,15,False,6,12.521739130434783,80
63903856,Autódromo José Carlos Pace,212,23,1,2023-09-24 17:45:00+00:00,1802,0,6.652173913043479,2.676,15,False,6,10.869565217391305,80
63903857,Autódromo José Carlos Pace,212,22,1,2023-09-24 17:45:00+00:00,1479,0,6.826086956521739,2.676,15,False,6,11.782608695652174,80
63903858,Autódromo José Carlos Pace,212,23,1,2023-09-24 17:45:00+00:00,1190,1,8.217391304347826,2.676,15,False,6,10.304347826086955,80
63903859,Autódromo José Carlos Pace,212,22,1,2023-09-24 17:45:00+00:00,725,0,6.5,2.676,15,False,6,8.545454545454545,80
63905698,Autódromo José Carlos Pace,212,21,1,2023-09-24 19:45:00+00:00,2759,3,7.285714285714286,2.676,15,False,6,13.666666666666666,69
63905699,Autódromo José Carlos Pace,212,21,1,2023-09-24 19:45:00+00:00,1733,2,6.095238095238095,2.676,15,False,6,11.047619047619047,69
63905700,Autódromo José Carlos Pace,212,21,1,2023-09-24 19:45:00+00:00,1392,1,8.857142857142858,2.676,15,False,6,10.666666666666666,69
63905701,Autódromo José Carlos Pace,212,20,1,2023-09-24 19:45:00+00:00,1205,0,6.95,2.676,15,False,6,11.3,69
63905702,Autódromo José Carlos Pace,212,20,1,2023-09-24 19:45:00+00:00,905,0,8.35,2.676,15,False,6,7.5,69
63905703,Autódromo José Carlos Pace,212,20,1,2023-09-24 19:45:00+00:00,551,0,9.95,2.676,15,False,6,6.9,69
63907466,Autódromo José Carlos Pace,212,21,1,2023-09-24 21:45:00+00:00,2720,1,5.0,2.676,15,False,6,12.80952380952381,75
63907467,Autódromo José Carlos Pace,212,20,1,2023-09-24 21:45:00+00:00,1657,0,7.25,2.676,15,False,6,11.25,75
63907468,Autódromo José Carlos Pace,212,20,1,2023-09-24 21:45:00+00:00,1345,0,10.0,2.676,15,False,6,9.9,75
63907469,Autódromo José Carlos Pace,212,20,1,2023-09-24 21:45:00+00:00,1060,1,8.5,2.676,15,False,6,9.15,75
63907470,Autódromo José Carlos Pace,212,20,1,2023-09-24 21:45:00+00:00,662,1,9.3,2.676,15,False,6,8.75,75
63909259,Autódromo José Carlos Pace,212,20,1,2023-09-24 23:45:00+00:00,2683,0,5.2,2.676,15,False,6,13.9,75
63909260,Autódromo José Carlos Pace,212,20,1,2023-09-24 23:45:00+00:00,1527,0,5.5,2.676,15,False,6,12.55,75
63909261,Autódromo José Carlos Pace,212,19,1,2023-09-24 23:45:00+00:00,1129,3,9.157894736842104,2.676,15,False,6,8.789473684210526,75
63909262,Autódromo José Carlos Pace,212,19,1,2023-09-24 23:45:00+00:00,755,0,6.684210526315789,2.676,15,False,6,7.842105263157895,75
63911139,Autódromo José Carlos Pace,212,24,1,2023-09-25 01:45:00+00:00,2306,0,6.5,2.676,15,False,0,14.083333333333334,76
63911140,Autódromo José Carlos Pace,212,24,1,2023-09-25 01:45:00+00:00,1490,1,6.833333333333333,2.676,15,False,0,11.708333333333334,76
63911141,Autódromo José Carlos Pace,212,23,1,2023-09-25 01:45:00+00:00,831,2,6.708333333333333,2.676,15,False,0,8.375,76
63912719,Autódromo José Carlos Pace,212,21,1,2023-09-25 03:45:00+00:00,1955,0,6.0,2.676,15,False,0,12.571428571428571,76
63912720,Autódromo José Carlos Pace,212,21,1,2023-09-25 03:45:00+00:00,968,1,8.952380952380953,2.676,15,False,0,8.142857142857142,76
63914729,Autódromo José Carlos Pace,212,13,1,2023-09-25 05:45:00+00:00,1828,0,5.846153846153846,2.676,15,False,0,11.846153846153848,79
63914730,Autódromo José Carlos Pace,212,13,1,2023-09-25 05:45:00+00:00,824,1,9.846153846153848,2.676,15,False,0,8.692307692307692,79
63915987,Autódromo José Carlos Pace,212,22,1,2023-09-25 07:45:00+00:00,1250,1,6.782608695652174,2.676,15,False,0,9.478260869565217,79
63917243,Autódromo José Carlos Pace,212,22,1,2023-09-25 09:45:00+00:00,2443,0,7.227272727272727,2.676,15,False,0,13.454545454545457,77
63917244,Autódromo José Carlos Pace,212,22,1,2023-09-25 09:45:00+00:00,1001,0,7.681818181818182,2.676,15,False,0,9.409090909090908,77
63918534,Autódromo José Carlos Pace,212,20,1,2023-09-25 11:45:00+00:00,2382,0,6.142857142857143,2.676,15,False,0,13.428571428571429,74
63918535,Autódromo José Carlos Pace,212,20,1,2023-09-25 11:45:00+00:00,1359,1,6.25,2.676,15,False,0,9.5,74
63918536,Autódromo José Carlos Pace,212,20,1,2023-09-25 11:45:00+00:00,837,0,8.6,2.676,15,False,0,7.7,74
63919848,Autódromo José Carlos Pace,212,17,1,2023-09-25 13:45:00+00:00,2699,0,4.529411764705882,2.676,15,False,0,13.764705882352942,82
63919849,Autódromo José Carlos Pace,212,15,1,2023-09-25 13:45:00+00:00,1514,2,8.875,2.676,15,False,0,11.6875,82
63919850,Autódromo José Carlos Pace,212,16,1,2023-09-25 13:45:00+00:00,858,2,8.3125,2.676,15,False,0,7.125,82
63921267,Autódromo José Carlos Pace,212,20,1,2023-09-25 15:45:00+00:00,3122,1,7.3,2.676,15,False,0,12.5,81
63921268,Autódromo José Carlos Pace,212,20,1,2023-09-25 15:45:00+00:00,1751,1,6.3,2.676,15,False,0,11.65,81
63921269,Autódromo José Carlos Pace,212,20,1,2023-09-25 15:45:00+00:00,1364,1,6.85,2.676,15,False,0,9.65,81
63921270,Autódromo José Carlos Pace,212,18,1,2023-09-25 15:45:00+00:00,668,0,6.7368421052631575,2.676,15,False,0,7.2105263157894735,81
63922849,Autódromo José Carlos Pace,212,24,1,2023-09-25 17:45:00+00:00,2685,4,10.0,2.676,15,False,0,12.0,73
63922850,Autódromo José Carlos Pace,212,24,1,2023-09-25 17:45:00+00:00,1644,0,7.25,2.676,15,False,0,11.5,73
63922851,Autódromo José Carlos Pace,212,24,1,2023-09-25 17:45:00+00:00,1247,0,8.083333333333334,2.676,15,False,0,8.666666666666666,73
63922852,Autódromo José Carlos Pace,212,23,1,2023-09-25 17:45:00+00:00,742,1,10.125,2.676,15,False,0,7.208333333333333,73
63924617,Autódromo José Carlos Pace,212,20,1,2023-09-25 19:45:00+00:00,3113,4,8.55,2.676,15,False,0,13.35,78
63924618,Autódromo José Carlos Pace,212,20,1,2023-09-25 19:45:00+00:00,1881,3,7.8,2.676,15,False,0,11.4,78
63924619,Autódromo José Carlos Pace,212,19,1,2023-09-25 19:45:00+00:00,1509,0,6.105263157894737,2.676,15,False,0,10.68421052631579,78
63924620,Autódromo José Carlos Pace,212,17,1,2023-09-25 19:45:00+00:00,1222,0,8.263157894736842,2.676,15,False,0,9.0,78
63924621,Autódromo José Carlos Pace,212,19,1,2023-09-25 19:45:00+00:00,759,2,8.947368421052632,2.676,15,False,0,8.0,78
63926285,Autódromo José Carlos Pace,212,21,1,2023-09-25 21:45:00+00:00,2604,0,7.809523809523809,2.676,15,False,0,12.285714285714286,72
63926286,Autódromo José Carlos Pace,212,20,1,2023-09-25 21:45:00+00:00,1612,0,5.15,2.676,15,False,0,11.35,72
63926287,Autódromo José Carlos Pace,212,20,1,2023-09-25 21:45:00+00:00,1272,1,8.55,2.676,15,False,0,8.4,72
63926288,Autódromo José Carlos Pace,212,20,1,2023-09-25 21:45:00+00:00,780,0,8.45,2.676,15,False,0,7.75,72
63928460,Autódromo José Carlos Pace,212,17,1,2023-09-25 23:45:00+00:00,1732,1,5.352941176470588,2.676,15,False,0,12.058823529411764,78
63928461,Autódromo José Carlos Pace,212,16,1,2023-09-25 23:45:00+00:00,1129,1,6.823529411764706,2.676,15,False,0,9.764705882352942,78
63928462,Autódromo José Carlos Pace,212,16,1,2023-09-25 23:45:00+00:00,671,2,5.8125,2.676,15,False,0,7.875,78
63930505,Hungaroring,413,18,2,2023-09-26 01:45:00+00:00,2335,0,7.777777777777778,2.722,14,False,1,12.944444444444445,79
63930506,Hungaroring,413,17,2,2023-09-26 01:45:00+00:00,1406,1,7.611111111111111,2.722,14,False,1,10.61111111111111,79
63930507,Hungaroring,413,17,2,2023-09-26 01:45:00+00:00,862,0,7.222222222222222,2.722,14,False,1,9.055555555555555,79
63932166,Hungaroring,413,21,2,2023-09-26 03:45:00+00:00,1686,0,7.333333333333333,2.722,14,False,1,11.333333333333334,85
63932167,Hungaroring,413,21,2,2023-09-26 03:45:00+00:00,963,0,10.761904761904765,2.722,14,False,1,8.523809523809524,85
63933789,Hungaroring,413,14,2,2023-09-26 05:45:00+00:00,1184,0,10.066666666666666,2.722,14,False,1,9.466666666666669,85
63935049,Hungaroring,413,22,2,2023-09-26 07:45:00+00:00,1272,1,10.391304347826088,2.722,14,False,1,9.826086956521738,76
63936330,Hungaroring,413,16,2,2023-09-26 09:45:00+00:00,2685,1,7.0,2.722,14,False,1,13.9375,76
63936331,Hungaroring,413,16,2,2023-09-26 09:45:00+00:00,972,0,8.9375,2.722,14,False,1,9.1875,76
63937658,Hungaroring,413,18,2,2023-09-26 11:45:00+00:00,2475,2,9.666666666666666,2.722,14,False,1,12.61111111111111,89
63937659,Hungaroring,413,16,2,2023-09-26 11:45:00+00:00,1418,0,9.470588235294118,2.722,14,False,1,10.647058823529411,89
63937660,Hungaroring,413,17,2,2023-09-26 11:45:00+00:00,737,2,10.941176470588236,2.722,14,False,1,6.529411764705882,89
63939021,Hungaroring,413,19,2,2023-09-26 13:45:00+00:00,2797,0,8.105263157894736,2.722,14,False,1,12.736842105263158,78
63939022,Hungaroring,413,19,2,2023-09-26 13:45:00+00:00,1469,0,8.842105263157896,2.722,14,False,1,9.947368421052632,78
63939023,Hungaroring,413,18,2,2023-09-26 13:45:00+00:00,832,0,8.055555555555555,2.722,14,False,1,9.61111111111111,78
63940458,Hungaroring,413,18,2,2023-09-26 15:45:00+00:00,3350,2,7.611111111111111,2.722,14,False,1,13.333333333333334,83
63940459,Hungaroring,413,17,2,2023-09-26 15:45:00+00:00,1623,1,6.666666666666667,2.722,14,False,1,11.61111111111111,83
63940460,Hungaroring,413,17,2,2023-09-26 15:45:00+00:00,854,0,9.529411764705882,2.722,14,False,1,8.529411764705882,83
63942047,Hungaroring,413,20,2,2023-09-26 17:45:00+00:00,3325,2,8.19047619047619,2.722,14,False,1,12.38095238095238,79
63942048,Hungaroring,413,21,2,2023-09-26 17:45:00+00:00,1845,1,6.476190476190476,2.722,14,False,1,12.714285714285714,79
63942049,Hungaroring,413,21,2,2023-09-26 17:45:00+00:00,1407,0,8.571428571428571,2.722,14,False,1,11.142857142857142,79
63942050,Hungaroring,413,21,2,2023-09-26 17:45:00+00:00,1132,1,8.952380952380953,2.722,14,False,1,8.904761904761905,79
63942051,Hungaroring,413,21,2,2023-09-26 17:45:00+00:00,703,2,9.761904761904765,2.722,14,False,1,7.523809523809524,79
63943746,Hungaroring,413,19,2,2023-09-26 19:45:00+00:00,2632,0,7.25,2.722,14,False,1,13.8,89
63943747,Hungaroring,413,20,2,2023-09-26 19:45:00+00:00,1649,1,7.95,2.722,14,False,1,10.0,89
63943748,Hungaroring,413,19,2,2023-09-26 19:45:00+00:00,1258,2,9.31578947368421,2.722,14,False,1,9.421052631578949,89
63943749,Hungaroring,413,19,2,2023-09-26 19:45:00+00:00,643,2,11.052631578947368,2.722,14,False,1,6.473684210526316,89
63945376,Hungaroring,413,18,2,2023-09-26 21:45:00+00:00,2856,2,7.947368421052632,2.722,14,False,1,12.947368421052632,81
63945377,Hungaroring,413,19,2,2023-09-26 21:45:00+00:00,1610,0,8.421052631578947,2.722,14,False,1,11.31578947368421,81
63945378,Hungaroring,413,18,2,2023-09-26 21:45:00+00:00,1180,0,9.11111111111111,2.722,14,False,1,8.444444444444445,81
63945379,Hungaroring,413,17,2,2023-09-26 21:45:00+00:00,743,0,9.0,2.722,14,False,1,7.611111111111111,81
63947147,Hungaroring,413,19,2,2023-09-26 23:45:00+00:00,2830,0,7.157894736842105,2.722,14,False,1,14.526315789473683,85
63947148,Hungaroring,413,18,2,2023-09-26 23:45:00+00:00,1560,0,7.888888888888889,2.722,14,False,1,11.833333333333334,85
63947149,Hungaroring,413,17,2,2023-09-26 23:45:00+00:00,1248,0,5.222222222222222,2.722,14,False,1,10.27777777777778,85
63947150,Hungaroring,413,18,2,2023-09-26 23:45:00+00:00,816,2,11.88888888888889,2.722,14,False,1,7.444444444444445,85
63949132,Hungaroring,413,22,2,2023-09-27 01:45:00+00:00,2009,0,8.909090909090908,2.722,14,False,2,12.363636363636363,70
63949133,Hungaroring,413,21,2,2023-09-27 01:45:00+00:00,1271,3,9.545454545454543,2.722,14,False,2,9.681818181818182,70
63949134,Hungaroring,413,22,2,2023-09-27 01:45:00+00:00,738,1,9.545454545454543,2.722,14,False,2,8.5,70
63950789,Hungaroring,413,24,2,2023-09-27 03:45:00+00:00,1962,0,8.708333333333334,2.722,14,False,2,12.583333333333334,73
63950790,Hungaroring,413,24,2,2023-09-27 03:45:00+00:00,928,1,9.625,2.722,14,False,2,8.0,73
63952802,Hungaroring,413,20,2,2023-09-27 05:45:00+00:00,1320,1,8.761904761904763,2.722,14,False,2,9.19047619047619,85
63954056,Hungaroring,413,13,2,2023-09-27 07:45:00+00:00,2228,0,7.615384615384615,2.722,14,False,2,12.538461538461538,69
63954057,Hungaroring,413,12,2,2023-09-27 07:45:00+00:00,859,1,11.416666666666666,2.722,14,False,2,7.25,69
63955353,Hungaroring,413,19,2,2023-09-27 09:45:00+00:00,1962,0,7.05,2.722,14,False,2,11.75,79
63955354,Hungaroring,413,20,2,2023-09-27 09:45:00+00:00,864,0,9.55,2.722,14,False,2,7.85,79
63960143,Hungaroring,413,23,2,2023-09-27 15:45:00+00:00,2628,0,7.391304347826087,2.722,14,False,2,11.565217391304348,82
63960144,Hungaroring,413,22,2,2023-09-27 15:45:00+00:00,1464,0,9.545454545454543,2.722,14,False,2,10.090909090909092,82
63960145,Hungaroring,413,21,2,2023-09-27 15:45:00+00:00,830,2,8.454545454545455,2.722,14,False,2,7.863636363636363,82
63961742,Hungaroring,413,24,2,2023-09-27 17:45:00+00:00,2272,1,7.25,2.722,14,False,2,12.791666666666666,89
63961743,Hungaroring,413,23,2,2023-09-27 17:45:00+00:00,1415,0,7.541666666666667,2.722,14,False,2,12.333333333333334,89
63961744,Hungaroring,413,23,2,2023-09-27 17:45:00+00:00,799,0,8.5,2.722,14,False,2,7.416666666666667,89
63963414,Hungaroring,413,20,2,2023-09-27 19:45:00+00:00,2396,0,8.9,2.722,14,False,2,12.2,75
63963415,Hungaroring,413,20,2,2023-09-27 19:45:00+00:00,1480,2,5.65,2.722,14,False,2,9.8,75
63963416,Hungaroring,413,18,2,2023-09-27 19:45:00+00:00,844,2,9.63157894736842,2.722,14,False,2,7.7894736842105265,75
63965064,Hungaroring,413,21,2,2023-09-27 21:45:00+00:00,2636,2,8.0,2.722,14,False,2,12.714285714285714,78
63965065,Hungaroring,413,20,2,2023-09-27 21:45:00+00:00,1506,1,8.95,2.722,14,False,2,9.95,78
63965066,Hungaroring,413,18,2,2023-09-27 21:45:00+00:00,914,1,10.25,2.722,14,False,2,7.35,78
63966806,Hungaroring,413,18,2,2023-09-27 23:45:00+00:00,1977,0,5.833333333333333,2.722,14,False,2,12.5,89
63966807,Hungaroring,413,16,2,2023-09-27 23:45:00+00:00,1200,3,6.166666666666667,2.722,14,False,2,9.833333333333334,89
63966808,Hungaroring,413,18,2,2023-09-27 23:45:00+00:00,717,1,10.055555555555555,2.722,14,False,2,6.444444444444445,89
63968758,Hungaroring,413,17,2,2023-09-28 01:45:00+00:00,1844,0,7.0,2.722,14,False,3,12.88888888888889,88
63968759,Hungaroring,413,18,2,2023-09-28 01:45:00+00:00,769,2,8.166666666666666,2.722,14,False,3,7.777777777777778,88
63970390,Hungaroring,413,16,2,2023-09-28 03:45:00+00:00,1969,0,6.9375,2.722,14,False,3,12.9375,89
63970391,Hungaroring,413,15,2,2023-09-28 03:45:00+00:00,966,2,8.466666666666667,2.722,14,False,3,7.4,89
63972637,Hungaroring,413,13,2,2023-09-28 05:45:00+00:00,1420,1,6.538461538461538,2.722,14,False,3,11.23076923076923,86
63973894,Hungaroring,413,15,2,2023-09-28 07:45:00+00:00,2060,0,9.466666666666669,2.722,14,False,3,13.666666666666666,82
63973895,Hungaroring,413,13,2,2023-09-28 07:45:00+00:00,891,2,8.428571428571429,2.722,14,False,3,7.428571428571429,82
63975178,Hungaroring,413,23,2,2023-09-28 09:45:00+00:00,2610,1,9.458333333333334,2.722,14,False,3,13.166666666666666,83
63975179,Hungaroring,413,24,2,2023-09-28 09:45:00+00:00,1004,0,10.541666666666666,2.722,14,False,3,7.791666666666667,83
63976512,Hungaroring,413,18,2,2023-09-28 11:45:00+00:00,2629,0,7.666666666666667,2.722,14,False,3,14.055555555555555,89
63976513,Hungaroring,413,18,2,2023-09-28 11:45:00+00:00,1453,0,8.5,2.722,14,False,3,9.555555555555555,89
63976514,Hungaroring,413,16,2,2023-09-28 11:45:00+00:00,810,1,9.176470588235292,2.722,14,False,3,8.470588235294118,89
63977834,Hungaroring,413,19,2,2023-09-28 13:45:00+00:00,3138,5,10.052631578947368,2.722,14,False,3,14.789473684210526,86
